Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
1024,127.0,2096,1.2569103999994695,"[1, 1, 0, 2, 2, 0, 2, 2, 0, 1, 1, 0, 2, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 1, 1, 1, 2, 2, 2, 0, 2, 0, 0, 1, 1, 0, 0]",50,4096,5
2048,127.0,2096,1.2569103999994695,"[1, 1, 0, 2, 2, 0, 2, 2, 0, 1, 1, 0, 2, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 1, 1, 1, 2, 2, 2, 0, 2, 0, 0, 1, 1, 0, 0]",50,4096,5
4096,127.0,2096,1.2569103999994695,"[1, 1, 0, 2, 2, 0, 2, 2, 0, 1, 1, 0, 2, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 1, 2, 2, 0, 2, 0, 2, 2, 1, 0, 1, 1, 1, 1, 2, 2, 2, 0, 2, 0, 0, 1, 1, 0, 0]",50,4096,5
0,101.0,2096,1.2754309000010835,"[0, 0, 2, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 2, 1, 0, 0]",50,4096,6
1,104.0,2098,1.291639099996246,"[0, 0, 2, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 2, 1, 0, 0]",50,4096,6
2,104.0,2099,1.30480869999883,"[0, 0, 2, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 2, 1, 0, 0]",50,4096,6
4,108.0,2102,1.3193608000001404,"[0, 0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 2, 1, 0, 0]",50,4096,6
8,112.0,2108,1.33688070000062,"[0, 0, 2, 0, 0, 0, 1, 1, 2, 2, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 2, 2, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0]",50,4096,6
16,114.0,2117,1.3533897000015713,"[0, 0, 2, 0, 0, 0, 1, 1, 2, 2, 0, 1, 0, 1, 0, 2, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 2, 0, 2, 0, 1, 2, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0]",50,4096,6
32,126.0,2142,1.374410299998999,"[0, 0, 2, 0, 0, 2, 1, 1, 2, 2, 0, 1, 1, 1, 0, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 1, 0, 0, 2, 2, 2, 0, 1, 0, 0]",50,4096,6
64,130.0,2177,1.4035953999991762,"[0, 0, 2, 0, 0, 2, 1, 1, 2, 2, 0, 1, 1, 1, 0, 2, 1, 1, 2, 2, 0, 2, 1, 2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0]",50,4096,6
128,132.0,2243,1.4860630999974092,"[0, 0, 2, 0, 0, 2, 1, 1, 2, 2, 0, 1, 1, 1, 0, 2, 1, 1, 2, 1, 0, 2, 1, 2, 1, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 1, 0, 0, 0, 2, 2, 0, 2, 0, 0]",50,4096,6
256,136.0,2374,1.5916133999999147,"[0, 0, 2, 0, 0, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 1, 0, 0, 0, 2, 2, 0, 2, 0, 0]",50,4096,6
512,142.0,2635,1.7482939999972587,"[0, 0, 2, 0, 0, 0, 1, 0, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0]",50,4096,6
1024,142.0,2707,1.8079443000024185,"[0, 0, 2, 0, 0, 0, 1, 0, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0]",50,4096,6
2048,142.0,2707,1.8079443000024185,"[0, 0, 2, 0, 0, 0, 1, 0, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0]",50,4096,6
4096,142.0,2707,1.8079443000024185,"[0, 0, 2, 0, 0, 0, 1, 0, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 0]",50,4096,6
0,106.0,2707,1.8217510000031325,"[0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 0, 0, 1, 2, 2, 1, 0, 2, 0, 1, 1, 0, 2, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 2]",50,4096,7
1,107.0,2709,1.8380342000018572,"[0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 0, 1, 1, 0, 2, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 2]",50,4096,7
2,107.0,2710,1.852223599998979,"[0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 0, 1, 1, 0, 2, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 2]",50,4096,7
4,108.0,2713,1.8669018000000506,"[0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 2, 2]",50,4096,7
8,112.0,2719,1.8832700999992085,"[0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 0, 1, 2, 2]",50,4096,7
16,116.0,2728,1.9040976999967825,"[0, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 0, 1, 2, 2]",50,4096,7
32,125.0,2749,1.9282588999994914,"[0, 2, 0, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 2]",50,4096,7
64,131.0,2785,1.959309799996845,"[0, 0, 2, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 2]",50,4096,7
128,132.0,2850,2.015659199998481,"[0, 1, 2, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 2]",50,4096,7
256,138.0,2984,2.1019614999968326,"[0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2]",50,4096,7
512,138.0,3048,2.153783100002329,"[0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2]",50,4096,7
1024,138.0,3048,2.153783100002329,"[0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2]",50,4096,7
2048,138.0,3048,2.153783100002329,"[0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2]",50,4096,7
4096,138.0,3048,2.153783100002329,"[0, 1, 1, 1, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 1, 0, 2, 1, 1, 1, 1, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2]",50,4096,7
0,94.0,3048,2.167514699998719,"[2, 2, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 1, 1, 2, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 2, 0, 1, 2, 0]",50,4096,8
1,94.0,3049,2.181485499997507,"[2, 2, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 1, 1, 2, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 2, 0, 1, 2, 0]",50,4096,8
2,95.0,3051,2.1944963999994798,"[2, 2, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 1, 1, 2, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0]",50,4096,8
4,95.0,3053,2.20792259999871,"[2, 2, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 1, 1, 2, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0]",50,4096,8
8,101.0,3059,2.2225803999972413,"[2, 2, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0]",50,4096,8
16,104.0,3069,2.241512300002796,"[0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0]",50,4096,8
32,112.0,3089,2.2647595000016736,"[0, 2, 2, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 2, 0, 1, 1, 0, 1, 1, 1, 0, 2, 0, 0, 1, 2, 0]",50,4096,8
64,120.0,3127,2.298418699996546,"[0, 0, 2, 2, 0, 1, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 1, 2, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 1, 1, 0, 1, 1, 1, 0, 2, 0, 0, 1, 2, 0]",50,4096,8
128,131.0,3198,2.3578109000009135,"[1, 0, 2, 2, 0, 1, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 0, 1, 1, 1, 0, 2, 2, 1, 1, 2, 0]",50,4096,8
256,137.0,3328,2.4621045000021695,"[1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 0, 1, 1, 0, 0, 2, 2, 1, 1, 2, 0]",50,4096,8
512,138.0,3453,2.5607151000003796,"[1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 0]",50,4096,8
1024,138.0,3453,2.5607151000003796,"[1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 0]",50,4096,8
2048,138.0,3453,2.5607151000003796,"[1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 0]",50,4096,8
4096,138.0,3453,2.5607151000003796,"[1, 0, 2, 2, 0, 0, 1, 0, 0, 2, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 2, 0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 0]",50,4096,8
0,100.0,3453,2.5755088000005344,"[0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
1,100.0,3454,2.588703599998553,"[0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
2,101.0,3456,2.6022637999994913,"[0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 2, 1, 2, 0, 2, 1, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
4,104.0,3459,2.6172915999995894,"[0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
8,106.0,3464,2.6337178999965545,"[0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 1, 0, 2, 0, 2, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
16,113.0,3475,2.6598245999994106,"[0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 2, 1, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 2, 2, 0, 2, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
32,120.0,3495,2.690438700003142,"[2, 2, 1, 2, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 2, 1, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 2, 1, 0, 2, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
64,126.0,3532,2.7284882000021753,"[2, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 2, 1, 0, 0, 2, 1, 1, 2, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
128,130.0,3599,2.799537799997779,"[2, 2, 1, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 2, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
256,131.0,3728,2.9089125000027707,"[2, 2, 1, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
512,131.0,3738,2.929117200001201,"[2, 2, 1, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
1024,131.0,3738,2.929117200001201,"[2, 2, 1, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
2048,131.0,3738,2.929117200001201,"[2, 2, 1, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
4096,131.0,3738,2.929117200001201,"[2, 2, 1, 2, 1, 0, 0, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 0, 2, 1, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2]",50,4096,9
0,88.0,3738,2.9425237999967067,"[2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 2, 0]",50,4096,10
1,88.0,3739,2.956662899996445,"[2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 2, 0]",50,4096,10
2,88.0,3740,2.970317300001625,"[2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 2, 0]",50,4096,10
4,90.0,3744,2.9856116000009933,"[2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 0, 2, 1, 0, 2, 1, 2, 0]",50,4096,10
8,92.0,3749,3.0027304999966873,"[2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 1, 0, 2, 1, 0, 2, 1, 2, 0]",50,4096,10
16,102.0,3760,3.0226311000005808,"[2, 2, 0, 2, 1, 2, 2, 2, 2, 0, 0, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 0, 2, 1, 0, 2, 1, 2, 0]",50,4096,10
32,112.0,3782,3.0474775999973645,"[0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 2, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 1, 0, 0, 2, 1, 0, 2, 1, 1, 0]",50,4096,10
64,120.0,3819,3.084143200001563,"[0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1, 1, 0, 1, 2, 0, 1, 2, 1, 1, 1, 0, 0, 2, 1, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 0]",50,4096,10
128,131.0,3890,3.145228399996995,"[0, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0]",50,4096,10
256,133.0,4020,3.2557649000009405,"[0, 2, 0, 2, 1, 0, 2, 2, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0]",50,4096,10
512,138.0,4187,3.3954254999989644,"[0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0]",50,4096,10
1024,138.0,4187,3.3954254999989644,"[0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0]",50,4096,10
2048,138.0,4187,3.3954254999989644,"[0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0]",50,4096,10
4096,138.0,4187,3.3954254999989644,"[0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 2, 1, 0, 1, 1, 1, 0, 1, 1, 2, 0, 2, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 0, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0]",50,4096,10
0,104.0,4187,3.4096034999965923,"[0, 2, 1, 2, 1, 2, 1, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0]",50,4096,11
1,104.0,4188,3.4245330999983707,"[0, 2, 1, 2, 1, 2, 1, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0]",50,4096,11
2,104.0,4189,3.4383937000020524,"[0, 2, 1, 2, 1, 2, 1, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 1, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0]",50,4096,11
4,108.0,4192,3.4535886000012397,"[0, 2, 1, 2, 1, 2, 1, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 1, 1, 1, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0]",50,4096,11
8,112.0,4198,3.4707579000023543,"[0, 2, 1, 2, 1, 2, 1, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 1, 1, 2, 1, 1, 1, 2, 2, 0, 2, 1, 0, 0, 2, 0, 2, 1, 1, 2, 1, 2, 2, 1, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0]",50,4096,11
